cycle,time,phi1,Ex1,Ey1
1066280,5.3314e-06,6.406171e-01,6.204747e-01,6.122391e-01
1066300,5.3315e-06,6.393553e-01,5.145081e-01,3.566995e-01
1066320,5.3316e-06,6.430812e-01,5.011497e-01,7.396997e-01
1066340,5.3317e-06,6.375037e-01,5.358529e-01,7.845978e-01
1066360,5.3318e-06,6.383541e-01,8.514968e-01,5.038522e-01
1066380,5.3319e-06,6.433437e-01,6.419508e-01,4.848022e-01
1066400,5.332e-06,6.425070e-01,5.816942e-01,4.247881e-01
1066420,5.3321e-06,6.427597e-01,6.552772e-01,4.282323e-01
1066440,5.3322e-06,6.407894e-01,7.025863e-01,5.247703e-01
1066460,5.3323e-06,6.443518e-01,5.345680e-01,4.758112e-01
1066480,5.3324e-06,6.452383e-01,8.771612e-01,4.859663e-01
1066500,5.3325e-06,6.440732e-01,4.140583e-01,4.507878e-01
1066520,5.3326e-06,6.559458e-01,7.123517e-01,3.932933e-01
1066540,5.3327e-06,6.537254e-01,5.753351e-01,4.959474e-01
1066560,5.3328e-06,6.434922e-01,5.043250e-01,5.210382e-01
1066580,5.3329e-06,6.472427e-01,7.547994e-01,4.031143e-01
1066600,5.333e-06,6.461164e-01,6.368829e-01,4.451405e-01
1066620,5.3331e-06,6.469590e-01,4.179837e-01,6.164721e-01
1066640,5.3332e-06,6.426728e-01,7.311876e-01,4.957415e-01
1066660,5.3333e-06,6.432153e-01,7.598733e-01,4.623079e-01
1066680,5.3334e-06,6.426297e-01,6.664851e-01,5.794575e-01
1066700,5.3335e-06,6.401836e-01,6.328746e-01,3.166630e-01
1066720,5.3336e-06,6.377558e-01,6.631443e-01,5.452685e-01
1066740,5.3337e-06,6.380551e-01,7.526207e-01,3.823640e-01
1066760,5.3338e-06,6.412532e-01,5.690898e-01,8.951019e-01
1066780,5.3339e-06,6.414926e-01,6.858459e-01,7.206876e-01
1066800,5.334e-06,6.323404e-01,4.616570e-01,4.321831e-01
1066820,5.3341e-06,6.385106e-01,8.279817e-01,6.416011e-01
1066840,5.3342e-06,6.384638e-01,6.811783e-01,3.807474e-01
1066860,5.3343e-06,6.370702e-01,6.347666e-01,6.184344e-01
1066880,5.3344e-06,6.374378e-01,7.268935e-01,4.209891e-01
1066900,5.3345e-06,6.361201e-01,6.583065e-01,4.887198e-01
1066920,5.3346e-06,6.333777e-01,7.119046e-01,3.362203e-01
1066940,5.3347e-06,6.404808e-01,4.247411e-01,5.310884e-01
1066960,5.3348e-06,6.383283e-01,9.030833e-01,6.490087e-01
1066980,5.3349e-06,6.328589e-01,7.052723e-01,5.413576e-01
1067000,5.335e-06,6.279179e-01,5.197356e-01,7.311508e-01
1067020,5.3351e-06,6.404452e-01,5.566062e-01,7.021902e-01
1067040,5.3352e-06,6.420183e-01,8.447202e-01,3.753207e-01
1067060,5.3353e-06,6.378324e-01,7.910947e-01,6.489758e-01
1067080,5.3354e-06,6.355669e-01,5.911402e-01,6.017497e-01
1067100,5.3355e-06,6.463939e-01,4.970244e-01,4.239892e-01
1067120,5.3356e-06,6.412746e-01,8.384989e-01,6.561965e-01
1067140,5.3357e-06,6.378863e-01,7.502878e-01,4.284087e-01
1067160,5.3358e-06,6.454961e-01,7.265574e-01,7.102919e-01
1067180,5.3359e-06,6.416529e-01,4.911636e-01,6.772373e-01
1067200,5.336e-06,6.476697e-01,9.016370e-01,4.397463e-01
1067220,5.3361e-06,6.506913e-01,5.705795e-01,6.781198e-01
1067240,5.3362e-06,6.411641e-01,6.864825e-01,3.882987e-01
1067260,5.3363e-06,6.370043e-01,7.015851e-01,4.454240e-01
1067280,5.3364e-06,6.476231e-01,6.758088e-01,8.084511e-01
1067300,5.3365e-06,6.470125e-01,7.359058e-01,3.862339e-01
1067320,5.3366e-06,6.316938e-01,6.731079e-01,6.979330e-01
1067340,5.3367e-06,6.306542e-01,7.669584e-01,3.809122e-01
1067360,5.3368e-06,6.404212e-01,9.092119e-01,5.962759e-01
1067380,5.3369e-06,6.367978e-01,3.496109e-01,6.349659e-01
1067400,5.337e-06,6.341574e-01,7.277951e-01,6.848077e-01
1067420,5.3371e-06,6.323091e-01,8.403860e-01,5.951358e-01
1067440,5.3372e-06,6.349847e-01,6.275779e-01,4.626726e-01
1067460,5.3373e-06,6.404831e-01,6.499892e-01,6.215644e-01
1067480,5.3374e-06,6.380379e-01,6.520835e-01,4.188538e-01
1067500,5.3375e-06,6.335657e-01,7.603983e-01,6.214728e-01
1067520,5.3376e-06,6.280928e-01,5.922434e-01,6.765937e-01
1067540,5.3377e-06,6.314824e-01,8.646944e-01,4.656194e-01
1067560,5.3378e-06,6.354045e-01,7.464011e-01,5.830075e-01
1067580,5.3379e-06,6.305007e-01,7.122890e-01,5.595410e-01
1067600,5.338e-06,6.301599e-01,7.046616e-01,5.468122e-01
1067620,5.3381e-06,6.309102e-01,8.911194e-01,4.524355e-01
1067640,5.3382e-06,6.304029e-01,5.130725e-01,6.085853e-01
1067660,5.3383e-06,6.316293e-01,5.543852e-01,5.148882e-01
1067680,5.3384e-06,6.386943e-01,4.310727e-01,6.218986e-01
1067700,5.3385e-06,6.341625e-01,9.031691e-01,6.836331e-01
1067720,5.3386e-06,6.335118e-01,6.673157e-01,4.957365e-01
1067740,5.3387e-06,6.420268e-01,4.498953e-01,1.580855e-01
1067760,5.3388e-06,6.444411e-01,6.195611e-01,5.714687e-01
1067780,5.3389e-06,6.348112e-01,6.457899e-01,6.464849e-01
1067800,5.339e-06,6.420818e-01,6.736282e-01,5.483948e-01
1067820,5.3391e-06,6.419669e-01,8.307010e-01,6.565645e-01
1067840,5.3392e-06,6.403102e-01,6.142147e-01,4.378328e-01
1067860,5.3393e-06,6.390606e-01,6.205190e-01,5.384185e-01
1067880,5.3394e-06,6.433187e-01,9.064687e-01,3.770112e-01
1067900,5.3395e-06,6.399633e-01,7.832359e-01,6.206410e-01
1067920,5.3396e-06,6.380706e-01,3.993838e-01,5.654117e-01
1067940,5.3397e-06,6.400935e-01,5.827451e-01,7.227455e-01
1067960,5.3398e-06,6.340390e-01,6.990276e-01,3.586400e-01
1067980,5.3399e-06,6.327446e-01,6.611336e-01,3.527468e-01
1068000,5.34e-06,6.302429e-01,7.444121e-01,5.545693e-01
1068020,5.3401e-06,6.312342e-01,7.434090e-01,5.505641e-01
1068040,5.3402e-06,6.318645e-01,6.557506e-01,6.162298e-01
1068060,5.3403e-06,6.265507e-01,7.969832e-01,6.017216e-01
1068080,5.3404e-06,6.278372e-01,9.193944e-01,6.465073e-01
1068100,5.3405e-06,6.299757e-01,7.720391e-01,4.495728e-01
1068120,5.3406e-06,6.268880e-01,6.924003e-01,4.287994e-01
1068140,5.3407e-06,6.308073e-01,5.489349e-01,6.613705e-01
1068160,5.3408e-06,6.385698e-01,8.702851e-01,6.336465e-01
1068180,5.3409e-06,6.348702e-01,6.743038e-01,6.541957e-01
1068200,5.341e-06,6.293057e-01,9.230737e-01,6.323317e-01
1068220,5.3411e-06,6.331857e-01,4.272063e-01,5.702121e-01
1068240,5.3412e-06,6.319187e-01,6.049564e-01,5.421473e-01
1068260,5.3413e-06,6.288764e-01,7.544014e-01,5.130665e-01
1068280,5.3414e-06,6.291947e-01,8.991483e-01,5.013098e-01
1068300,5.3415e-06,6.325704e-01,6.788753e-01,5.881314e-01
1068320,5.3416e-06,6.253874e-01,6.646165e-01,7.447991e-01
1068340,5.3417e-06,6.243801e-01,7.531388e-01,5.674402e-01
1068360,5.3418e-06,6.405594e-01,7.587328e-01,6.354806e-01
1068380,5.3419e-06,6.391908e-01,4.804221e-01,4.647487e-01
1068400,5.342e-06,6.343682e-01,6.847638e-01,6.541825e-01
1068420,5.3421e-06,6.367868e-01,6.737024e-01,3.513750e-01
1068440,5.3422e-06,6.432896e-01,6.572495e-01,7.049333e-01
1068460,5.3423e-06,6.361073e-01,9.351045e-01,7.262732e-01
1068480,5.3424e-06,6.365524e-01,7.603966e-01,6.209316e-01
1068500,5.3425e-06,6.362756e-01,8.270030e-01,6.898686e-01
1068520,5.3426e-06,6.349620e-01,7.223066e-01,5.706229e-01
1068540,5.3427e-06,6.347353e-01,7.584674e-01,7.138137e-01
1068560,5.3428e-06,6.347603e-01,7.297568e-01,5.499134e-01
1068580,5.3429e-06,6.301960e-01,6.167743e-01,4.360821e-01
1068600,5.343e-06,6.352095e-01,5.452013e-01,5.597746e-01
1068620,5.3431e-06,6.346355e-01,7.546962e-01,3.145419e-01
1068640,5.3432e-06,6.280730e-01,7.074415e-01,5.384822e-01
1068660,5.3433e-06,6.206935e-01,8.918584e-01,7.153350e-01
1068680,5.3434e-06,6.253414e-01,6.442757e-01,2.026414e-01
1068700,5.3435e-06,6.332837e-01,8.241596e-01,5.731261e-01
1068720,5.3436e-06,6.253426e-01,7.238891e-01,7.328555e-01
1068740,5.3437e-06,6.241640e-01,6.198153e-01,4.757346e-01
1068760,5.3438e-06,6.291106e-01,5.611126e-01,4.018818e-01
1068780,5.3439e-06,6.276301e-01,7.419785e-01,3.995251e-01
1068800,5.344e-06,6.258926e-01,6.304438e-01,5.374675e-01
1068820,5.3441e-06,6.239497e-01,8.089510e-01,2.321019e-01
1068840,5.3442e-06,6.282681e-01,9.602475e-01,6.403764e-01
1068860,5.3443e-06,6.294509e-01,6.237900e-01,4.050444e-01
1068880,5.3444e-06,6.274731e-01,7.543893e-01,5.304403e-01
1068900,5.3445e-06,6.221421e-01,7.408496e-01,5.995631e-01
1068920,5.3446e-06,6.254264e-01,4.758633e-01,5.316197e-01
1068940,5.3447e-06,6.327516e-01,7.015490e-01,5.765792e-01
1068960,5.3448e-06,6.325180e-01,9.018080e-01,5.032166e-01
1068980,5.3449e-06,6.265303e-01,7.262998e-01,6.020608e-01
1069000,5.345e-06,6.223432e-01,8.665475e-01,7.217974e-01
1069020,5.3451e-06,6.275861e-01,8.197014e-01,4.249025e-01
1069040,5.3452e-06,6.305062e-01,7.931499e-01,4.320973e-01
1069060,5.3453e-06,6.354728e-01,3.550247e-01,5.338819e-01
1069080,5.3454e-06,6.320695e-01,6.850234e-01,6.747916e-01
1069100,5.3455e-06,6.317011e-01,5.400407e-01,3.178358e-01
1069120,5.3456e-06,6.289098e-01,7.824708e-01,6.481825e-01
1069140,5.3457e-06,6.381570e-01,7.050272e-01,7.402245e-01
1069160,5.3458e-06,6.384882e-01,6.671164e-01,3.932634e-01
1069180,5.3459e-06,6.270680e-01,6.396852e-01,7.130266e-01
1069200,5.346e-06,6.244836e-01,8.896914e-01,6.317815e-01
1069220,5.3461e-06,6.294059e-01,9.646455e-01,7.128388e-01
1069240,5.3462e-06,6.284021e-01,6.814203e-01,5.390797e-01
1069260,5.3463e-06,6.267428e-01,8.882786e-01,5.669715e-01
1069280,5.3464e-06,6.240025e-01,7.774469e-01,4.311215e-01
1069300,5.3465e-06,6.209433e-01,7.237461e-01,4.019966e-01
1069320,5.3466e-06,6.173673e-01,5.854070e-01,3.720324e-01
1069340,5.3467e-06,6.243948e-01,7.899949e-01,6.627831e-01
1069360,5.3468e-06,6.277061e-01,8.789862e-01,6.640164e-01
1069380,5.3469e-06,6.247966e-01,8.638251e-01,4.873596e-01
1069400,5.347e-06,6.196980e-01,8.874486e-01,6.834676e-01
1069420,5.3471e-06,6.200762e-01,7.832924e-01,5.179517e-01
1069440,5.3472e-06,6.233864e-01,8.794816e-01,3.703270e-01
1069460,5.3473e-06,6.184809e-01,4.963877e-01,3.586671e-01
1069480,5.3474e-06,6.203592e-01,6.489083e-01,8.274680e-01
1069500,5.3475e-06,6.233346e-01,7.706948e-01,4.242813e-01
1069520,5.3476e-06,6.190246e-01,6.493932e-01,7.326070e-01
1069540,5.3477e-06,6.229544e-01,7.610443e-01,6.380031e-01
1069560,5.3478e-06,6.218056e-01,8.825611e-01,3.499896e-01
1069580,5.3479e-06,6.202425e-01,5.843208e-01,8.121867e-01
1069600,5.348e-06,6.195704e-01,6.632423e-01,4.120451e-01
1069620,5.3481e-06,6.263179e-01,8.997914e-01,4.009447e-01
1069640,5.3482e-06,6.301568e-01,6.483063e-01,4.722252e-01
1069660,5.3483e-06,6.276457e-01,6.164302e-01,5.324079e-01
1069680,5.3484e-06,6.282494e-01,5.758466e-01,4.115314e-01
1069700,5.3485e-06,6.362560e-01,6.710176e-01,5.602866e-01
1069720,5.3486e-06,6.329525e-01,7.525573e-01,4.590124e-01
1069740,5.3487e-06,6.354530e-01,7.185907e-01,6.562254e-01
1069760,5.3488e-06,6.313280e-01,4.279082e-01,4.782058e-01
1069780,5.3489e-06,6.234579e-01,7.305885e-01,7.197031e-01
1069800,5.349e-06,6.267099e-01,5.797781e-01,4.791201e-01
1069820,5.3491e-06,6.344180e-01,6.539809e-01,4.058659e-01
1069840,5.3492e-06,6.257196e-01,7.018340e-01,5.837042e-01
1069860,5.3493e-06,6.222988e-01,5.026802e-01,4.873975e-01
1069880,5.3494e-06,6.216019e-01,8.638739e-01,4.114375e-01
1069900,5.3495e-06,6.215280e-01,7.362734e-01,4.126619e-01
1069920,5.3496e-06,6.286624e-01,4.795625e-01,2.651273e-01
1069940,5.3497e-06,6.253061e-01,8.509502e-01,5.468310e-01
1069960,5.3498e-06,6.221130e-01,5.199772e-01,6.672160e-01
1069980,5.3499e-06,6.201473e-01,4.919124e-01,2.846933e-01
1070000,5.35e-06,6.187552e-01,7.208600e-01,6.709490e-01
1070020,5.3501e-06,6.196722e-01,7.934977e-01,5.665404e-01
1070040,5.3502e-06,6.166646e-01,6.572046e-01,6.273081e-01
1070060,5.3503e-06,6.205111e-01,6.179926e-01,3.626768e-01
1070080,5.3504e-06,6.212976e-01,6.512234e-01,4.011748e-01
1070100,5.3505e-06,6.225037e-01,4.164902e-01,5.222290e-01
1070120,5.3506e-06,6.215585e-01,6.024934e-01,4.426148e-01
1070140,5.3507e-06,6.221778e-01,6.182120e-01,3.058915e-01
1070160,5.3508e-06,6.199555e-01,5.731632e-01,7.588907e-01
1070180,5.3509e-06,6.259587e-01,5.127380e-01,4.800700e-01
1070200,5.351e-06,6.193745e-01,6.829899e-01,5.602232e-01
1070220,5.3511e-06,6.213436e-01,4.815459e-01,2.979743e-01
1070240,5.3512e-06,6.276683e-01,6.360215e-01,2.586024e-01
1070260,5.3513e-06,6.266505e-01,4.056350e-01,3.803075e-01
1070280,5.3514e-06,6.223469e-01,7.720788e-01,4.069978e-01
1070300,5.3515e-06,6.226599e-01,6.607587e-01,6.429805e-01
1070320,5.3516e-06,6.316338e-01,6.164886e-01,4.348049e-01
1070340,5.3517e-06,6.306365e-01,6.226961e-01,4.941911e-01
1070360,5.3518e-06,6.292794e-01,5.759795e-01,5.435886e-01
1070380,5.3519e-06,6.254452e-01,5.881973e-01,4.254200e-01
1070400,5.352e-06,6.301438e-01,6.981851e-01,4.785596e-01
1070420,5.3521e-06,6.319185e-01,6.460252e-01,5.316964e-01
1070440,5.3522e-06,6.226305e-01,2.754154e-01,3.629635e-01
1070460,5.3523e-06,6.266851e-01,6.128501e-01,5.587831e-01
1070480,5.3524e-06,6.312245e-01,4.269426e-01,6.508917e-01
1070500,5.3525e-06,6.166806e-01,5.335476e-01,4.772896e-01
1070520,5.3526e-06,6.182708e-01,6.267076e-01,4.200184e-01
1070540,5.3527e-06,6.225079e-01,7.475834e-01,4.498367e-01
1070560,5.3528e-06,6.248185e-01,6.208911e-01,3.180653e-01
1070580,5.3529e-06,6.240069e-01,6.275599e-01,5.095257e-01
1070600,5.353e-06,6.219551e-01,4.543102e-01,3.733067e-01
1070620,5.3531e-06,6.127970e-01,6.496301e-01,4.525586e-01
1070640,5.3532e-06,6.137201e-01,6.591881e-01,3.993022e-01
1070660,5.3533e-06,6.181145e-01,5.730905e-01,4.144182e-01
1070680,5.3534e-06,6.248065e-01,7.081034e-01,2.811055e-01
1070700,5.3535e-06,6.199724e-01,5.636129e-01,3.563184e-01
1070720,5.3536e-06,6.164933e-01,5.609489e-01,1.679172e-01
1070740,5.3537e-06,6.118504e-01,3.631099e-01,4.879070e-01
1070760,5.3538e-06,6.141884e-01,5.703346e-01,3.322506e-01
1070780,5.3539e-06,6.168551e-01,2.495346e-01,5.008702e-01
1070800,5.354e-06,6.218184e-01,6.606057e-01,5.656657e-01
1070820,5.3541e-06,6.211725e-01,4.293515e-01,2.983040e-01
1070840,5.3542e-06,6.224192e-01,5.181445e-01,4.061644e-01
1070860,5.3543e-06,6.161967e-01,1.990625e-01,1.620156e-01
1070880,5.3544e-06,6.063807e-01,7.360615e-01,4.731462e-01
1070900,5.3545e-06,6.271738e-01,5.936337e-01,2.891431e-01
1070920,5.3546e-06,6.277654e-01,3.992232e-01,9.760328e-02
1070940,5.3547e-06,6.222074e-01,3.288057e-01,5.763538e-01
1070960,5.3548e-06,6.249069e-01,5.929176e-01,5.754757e-01
1070980,5.3549e-06,6.279492e-01,3.814974e-01,1.779573e-01
1071000,5.355e-06,6.267170e-01,4.956969e-01,2.570249e-01
1071020,5.3551e-06,6.299255e-01,6.209637e-01,1.804223e-01
1071040,5.3552e-06,6.295978e-01,5.628254e-01,3.977918e-01
1071060,5.3553e-06,6.210539e-01,4.277453e-01,3.277533e-01
1071080,5.3554e-06,6.259267e-01,7.199286e-01,3.075858e-01
1071100,5.3555e-06,6.213043e-01,5.504936e-01,3.687845e-01
1071120,5.3556e-06,6.167696e-01,4.711652e-01,3.993682e-01
1071140,5.3557e-06,6.187690e-01,5.931805e-01,4.073656e-01
1071160,5.3558e-06,6.239995e-01,6.952403e-01,2.166538e-01
1071180,5.3559e-06,6.162786e-01,2.918398e-01,2.983094e-01
1071200,5.356e-06,6.164092e-01,6.274524e-01,1.938340e-01
1071220,5.3561e-06,6.164285e-01,5.380520e-01,1.343683e-01
1071240,5.3562e-06,6.171991e-01,4.883332e-01,3.359330e-01
1071260,5.3563e-06,6.142716e-01,5.359856e-01,2.902010e-01
1071280,5.3564e-06,6.194859e-01,7.443219e-01,1.947805e-01
1071300,5.3565e-06,6.190907e-01,4.653096e-01,2.847786e-02
1071320,5.3566e-06,6.123761e-01,6.848983e-01,2.984520e-01
1071340,5.3567e-06,6.116881e-01,4.336750e-01,1.107296e-01
1071360,5.3568e-06,6.167523e-01,3.731234e-01,6.315903e-02
1071380,5.3569e-06,6.129649e-01,5.182621e-01,3.547712e-01
1071400,5.357e-06,6.180299e-01,3.984471e-01,1.003594e-01
1071420,5.3571e-06,6.200393e-01,6.867701e-01,2.562073e-01
1071440,5.3572e-06,6.153824e-01,5.491560e-01,3.303609e-01
1071460,5.3573e-06,6.205868e-01,5.792112e-01,3.590667e-01
1071480,5.3574e-06,6.231632e-01,5.514681e-01,3.317240e-01
1071500,5.3575e-06,6.174600e-01,4.549716e-01,4.100242e-01
1071520,5.3576e-06,6.126596e-01,5.929798e-01,1.520756e-01
1071540,5.3577e-06,6.185815e-01,6.393278e-01,3.921347e-02
1071560,5.3578e-06,6.215912e-01,6.935686e-01,2.298610e-01
1071580,5.3579e-06,6.202791e-01,7.287940e-01,1.189125e-01
1071600,5.358e-06,6.192505e-01,5.086272e-01,3.002852e-01
1071620,5.3581e-06,6.297277e-01,5.734368e-01,1.782869e-01
1071640,5.3582e-06,6.247621e-01,3.774928e-01,3.362549e-01
1071660,5.3583e-06,6.118060e-01,6.758339e-01,4.389170e-01
1071680,5.3584e-06,6.224861e-01,6.968628e-01,5.395643e-03
1071700,5.3585e-06,6.244854e-01,5.274376e-01,4.291249e-01
1071720,5.3586e-06,6.198667e-01,8.023672e-01,3.021432e-01
1071740,5.3587e-06,6.189154e-01,6.422346e-01,2.188249e-01
1071760,5.3588e-06,6.199046e-01,8.066116e-01,1.959569e-01
1071780,5.3589e-06,6.133826e-01,6.401231e-01,2.815841e-02
1071800,5.359e-06,6.147228e-01,6.231990e-01,3.553929e-01
1071820,5.3591e-06,6.224912e-01,6.315498e-01,2.047420e-01
1071840,5.3592e-06,6.185638e-01,4.371960e-01,2.877835e-01
1071860,5.3593e-06,6.194381e-01,7.567117e-01,3.496962e-01
1071880,5.3594e-06,6.087379e-01,5.664569e-01,3.675556e-01
1071900,5.3595e-06,6.118663e-01,6.244391e-01,2.933937e-01
1071920,5.3596e-06,6.188150e-01,5.443584e-01,1.288965e-01
1071940,5.3597e-06,6.137090e-01,6.955276e-01,2.874539e-01
1071960,5.3598e-06,6.115856e-01,5.933055e-01,3.178475e-01
1071980,5.3599e-06,6.154357e-01,5.844019e-01,4.357857e-01
1072000,5.36e-06,6.146861e-01,5.949245e-01,2.774516e-01
1072020,5.3601e-06,6.123419e-01,4.436694e-01,4.675035e-01
1072040,5.3602e-06,6.104787e-01,5.936237e-01,1.409159e-01
1072060,5.3603e-06,6.110286e-01,6.534883e-01,1.017135e-02
1072080,5.3604e-06,6.162797e-01,5.850368e-01,3.002140e-01
1072100,5.3605e-06,6.193199e-01,5.955634e-01,3.472192e-01
1072120,5.3606e-06,6.162789e-01,6.468460e-01,1.435100e-01
1072140,5.3607e-06,6.114205e-01,6.259332e-01,1.095364e-01
1072160,5.3608e-06,6.185710e-01,5.493751e-01,2.462341e-01
1072180,5.3609e-06,6.257639e-01,6.882684e-01,8.859304e-02
1072200,5.361e-06,6.245160e-01,4.727212e-01,1.898292e-01
1072220,5.3611e-06,6.217975e-01,4.092002e-01,1.599821e-01
1072240,5.3612e-06,6.271300e-01,5.081931e-01,1.877922e-01
1072260,5.3613e-06,6.240551e-01,3.223738e-01,-6.254449e-02
1072280,5.3614e-06,6.208739e-01,5.081127e-01,2.952055e-01
1072300,5.3615e-06,6.259546e-01,6.124060e-01,8.521787e-02
1072320,5.3616e-06,6.278193e-01,7.417124e-01,2.702227e-01
1072340,5.3617e-06,6.259305e-01,6.245978e-01,3.209599e-01
1072360,5.3618e-06,6.210738e-01,3.023494e-01,1.322455e-01
1072380,5.3619e-06,6.134949e-01,7.271349e-01,-4.323537e-02
1072400,5.362e-06,6.157539e-01,6.460196e-01,1.274826e-01
1072420,5.3621e-06,6.189456e-01,6.098412e-01,-2.400311e-02
1072440,5.3622e-06,6.211951e-01,4.889919e-01,-1.586727e-01
1072460,5.3623e-06,6.167412e-01,5.723863e-01,-1.721125e-02
1072480,5.3624e-06,6.149630e-01,5.915861e-01,9.653595e-02
1072500,5.3625e-06,6.158095e-01,7.667835e-01,-1.366575e-01
1072520,5.3626e-06,6.176843e-01,3.794272e-01,4.176555e-02
1072540,5.3627e-06,6.083058e-01,4.754550e-01,4.143043e-02
1072560,5.3628e-06,6.162440e-01,5.341764e-01,1.684306e-01
1072580,5.3629e-06,6.196128e-01,3.829661e-01,1.541223e-01
1072600,5.363e-06,6.089956e-01,5.619982e-01,1.834419e-01
1072620,5.3631e-06,6.087224e-01,5.041409e-01,4.493940e-01
1072640,5.3632e-06,6.170976e-01,4.840358e-01,6.611040e-02
1072660,5.3633e-06,6.140417e-01,5.486886e-01,8.175193e-02
1072680,5.3634e-06,6.074215e-01,7.710030e-01,2.222862e-01
1072700,5.3635e-06,6.164311e-01,3.064182e-01,3.058168e-01
1072720,5.3636e-06,6.156790e-01,5.978903e-01,5.043438e-02
1072740,5.3637e-06,6.180217e-01,7.524132e-01,1.988130e-01
1072760,5.3638e-06,6.162845e-01,2.704175e-01,-1.658267e-02
1072780,5.3639e-06,6.101038e-01,5.286468e-01,1.481711e-01
1072800,5.364e-06,6.173563e-01,4.857281e-01,5.030839e-02
1072820,5.3641e-06,6.212450e-01,4.743177e-01,1.219725e-01
1072840,5.3642e-06,6.199809e-01,2.774098e-01,1.442277e-01
1072860,5.3643e-06,6.199778e-01,4.399410e-01,1.737650e-02
1072880,5.3644e-06,6.182353e-01,4.981249e-01,2.642685e-01
1072900,5.3645e-06,6.219704e-01,4.112445e-01,1.396729e-01
1072920,5.3646e-06,6.231831e-01,5.883771e-01,2.026512e-01
1072940,5.3647e-06,6.211261e-01,4.606287e-01,-2.358707e-01
1072960,5.3648e-06,6.238896e-01,4.506273e-01,2.644673e-01
1072980,5.3649e-06,6.249413e-01,3.622633e-01,-1.443765e-01
1073000,5.365e-06,6.207384e-01,5.841522e-01,-1.121449e-01
1073020,5.3651e-06,6.215080e-01,5.134023e-01,1.849955e-01
1073040,5.3652e-06,6.197779e-01,6.323711e-01,3.406964e-01
1073060,5.3653e-06,6.196319e-01,6.488582e-01,1.753718e-01
1073080,5.3654e-06,6.155022e-01,5.034385e-01,1.027158e-01
1073100,5.3655e-06,6.143248e-01,4.849241e-01,1.620797e-01
1073120,5.3656e-06,6.171487e-01,8.166722e-01,2.885634e-01
1073140,5.3657e-06,6.115010e-01,6.905035e-01,2.958097e-01
1073160,5.3658e-06,6.118242e-01,5.249831e-01,1.996671e-01
1073180,5.3659e-06,6.155609e-01,5.928552e-01,1.511423e-01
1073200,5.366e-06,6.122026e-01,6.253477e-01,-6.648176e-03
1073220,5.3661e-06,6.145383e-01,4.865384e-01,2.295641e-01
1073240,5.3662e-06,6.140201e-01,4.634539e-01,1.521979e-01
1073260,5.3663e-06,6.175710e-01,7.190372e-01,6.364043e-02
1073280,5.3664e-06,6.126093e-01,6.310372e-01,1.272188e-01
1073300,5.3665e-06,6.171140e-01,6.748527e-01,-1.151918e-01
1073320,5.3666e-06,6.079254e-01,9.405941e-01,4.754954e-01
1073340,5.3667e-06,6.076145e-01,5.769375e-01,3.038920e-01
1073360,5.3668e-06,6.191111e-01,5.870501e-01,1.462932e-01
1073380,5.3669e-06,6.172289e-01,5.622756e-01,2.632687e-01
1073400,5.367e-06,6.125156e-01,4.294939e-01,1.876029e-01
1073420,5.3671e-06,6.161979e-01,5.697280e-01,2.262253e-01
1073440,5.3672e-06,6.178681e-01,7.936793e-01,2.526967e-01
1073460,5.3673e-06,6.184121e-01,5.498313e-01,1.629599e-01
1073480,5.3674e-06,6.257941e-01,4.553385e-01,3.343947e-01
1073500,5.3675e-06,6.164578e-01,4.969614e-01,9.403703e-02
1073520,5.3676e-06,6.227513e-01,6.093400e-01,1.793351e-01
1073540,5.3677e-06,6.261697e-01,6.093217e-01,2.652362e-01
1073560,5.3678e-06,6.195963e-01,5.224631e-01,2.136915e-01
1073580,5.3679e-06,6.155363e-01,5.497820e-01,1.838398e-01
1073600,5.368e-06,6.222651e-01,7.529496e-01,3.610283e-02
1073620,5.3681e-06,6.271399e-01,6.708032e-01,2.093027e-01
1073640,5.3682e-06,6.140969e-01,6.007269e-01,3.973250e-01
1073660,5.3683e-06,6.186134e-01,5.900941e-01,2.529601e-01
1073680,5.3684e-06,6.290238e-01,6.355579e-01,1.866171e-01
1073700,5.3685e-06,6.210606e-01,6.212357e-01,1.672036e-01
1073720,5.3686e-06,6.065468e-01,6.669703e-01,1.819371e-01
1073740,5.3687e-06,6.156944e-01,6.294869e-01,3.209072e-01
1073760,5.3688e-06,6.194052e-01,3.440201e-01,9.521142e-02
1073780,5.3689e-06,6.170738e-01,7.059125e-01,1.972837e-01
1073800,5.369e-06,6.119987e-01,5.876901e-01,1.006687e-01
1073820,5.3691e-06,6.068363e-01,7.358755e-01,2.995329e-01
1073840,5.3692e-06,6.100960e-01,7.414330e-01,2.698175e-01
1073860,5.3693e-06,6.155839e-01,5.050335e-01,1.234300e-01
1073880,5.3694e-06,6.134127e-01,4.761870e-01,4.331214e-02
1073900,5.3695e-06,6.126759e-01,5.525026e-01,1.248624e-01
1073920,5.3696e-06,6.143849e-01,6.151506e-01,2.681741e-01
1073940,5.3697e-06,6.084235e-01,3.936306e-01,-2.061939e-02
1073960,5.3698e-06,6.146715e-01,4.308699e-01,2.856280e-01
1073980,5.3699e-06,6.159726e-01,5.183647e-01,1.985874e-01
1074000,5.37e-06,6.125708e-01,5.189612e-01,1.577610e-01
1074020,5.3701e-06,6.131191e-01,5.632387e-01,1.434151e-01
1074040,5.3702e-06,6.225712e-01,3.971910e-01,3.508871e-01
