cycle,time,phi[ngx/4 ngy/2],Ex[ngx/4 ngy/2],Ey[ngx/4 ngy/2]
566100,2.8305e-06,6.095629e-01,4.264643e-01,-2.983364e-01
566120,2.8306e-06,6.076350e-01,4.510957e-01,2.864506e-02
566140,2.8307e-06,6.077461e-01,8.266287e-01,-1.020542e-01
566160,2.8308e-06,6.065171e-01,7.545823e-01,1.709440e-03
566180,2.8309e-06,6.068002e-01,5.935846e-01,-4.103623e-01
566200,2.831e-06,6.068330e-01,5.319319e-01,1.729322e-02
566220,2.8311e-06,6.109741e-01,5.966380e-01,-6.267314e-02
566240,2.8312e-06,6.185126e-01,5.789552e-01,-1.213275e-01
566260,2.8313e-06,6.095665e-01,4.249213e-01,-5.298255e-02
566280,2.8314e-06,6.117184e-01,5.637049e-01,-2.390077e-01
566300,2.8315e-06,6.120223e-01,3.352949e-01,-5.355531e-02
566320,2.8316e-06,6.128251e-01,5.973560e-01,3.731200e-02
566340,2.8317e-06,6.126377e-01,4.200691e-01,-1.957700e-01
566360,2.8318e-06,6.124759e-01,7.212545e-01,-2.423827e-01
566380,2.8319e-06,6.194605e-01,5.680309e-01,-1.141913e-01
566400,2.832e-06,6.155452e-01,5.948687e-01,-9.474277e-02
566420,2.8321e-06,6.217725e-01,5.348699e-01,-8.573733e-02
566440,2.8322e-06,6.191070e-01,6.177012e-01,6.470758e-02
566460,2.8323e-06,6.128556e-01,5.802671e-01,-1.117671e-01
566480,2.8324e-06,6.117468e-01,6.874925e-01,-1.356716e-01
566500,2.8325e-06,6.115953e-01,7.390623e-01,1.093106e-01
566520,2.8326e-06,6.181545e-01,4.440313e-01,-1.573347e-01
566540,2.8327e-06,6.084406e-01,7.332378e-01,7.194221e-02
566560,2.8328e-06,6.130036e-01,6.355175e-01,-2.182775e-01
566580,2.8329e-06,6.169183e-01,6.668469e-01,-3.715364e-01
566600,2.833e-06,6.098015e-01,5.526079e-01,-3.845148e-01
566620,2.8331e-06,6.053942e-01,4.213423e-01,-4.399073e-02
566640,2.8332e-06,6.122878e-01,4.614528e-01,-3.252986e-01
566660,2.8333e-06,6.138653e-01,4.623356e-01,-3.525805e-01
566680,2.8334e-06,6.041865e-01,5.853339e-01,-1.701358e-01
566700,2.8335e-06,6.027761e-01,5.231342e-01,1.363941e-01
566720,2.8336e-06,6.142206e-01,4.904241e-01,-3.300313e-01
566740,2.8337e-06,6.138334e-01,5.471887e-01,-1.069561e-01
566760,2.8338e-06,6.018466e-01,5.984521e-01,-1.454079e-01
566780,2.8339e-06,6.045739e-01,3.875558e-01,-2.281602e-01
566800,2.834e-06,6.140428e-01,4.539759e-01,-3.551642e-01
566820,2.8341e-06,6.073481e-01,5.982409e-01,-2.218493e-01
566840,2.8342e-06,6.072643e-01,5.613972e-01,-1.734253e-01
566860,2.8343e-06,6.098182e-01,6.131659e-01,-1.716497e-01
566880,2.8344e-06,6.120654e-01,5.987343e-01,7.191732e-02
566900,2.8345e-06,6.134027e-01,3.969321e-01,-2.529882e-01
566920,2.8346e-06,6.125754e-01,6.139974e-01,-7.169457e-02
566940,2.8347e-06,6.180901e-01,4.710317e-01,-2.451074e-01
566960,2.8348e-06,6.184653e-01,4.872665e-01,-3.271541e-01
566980,2.8349e-06,6.131363e-01,5.612389e-01,-1.907103e-01
567000,2.835e-06,6.100799e-01,4.307854e-01,1.784997e-02
567020,2.8351e-06,6.156994e-01,2.774877e-01,-3.090370e-01
567040,2.8352e-06,6.173840e-01,6.226801e-01,-1.075031e-01
567060,2.8353e-06,6.181363e-01,5.798171e-01,-3.195361e-01
567080,2.8354e-06,6.180973e-01,2.834537e-01,-6.866419e-02
567100,2.8355e-06,6.159442e-01,4.223059e-01,-3.549531e-01
567120,2.8356e-06,6.088738e-01,3.825149e-01,-3.116455e-01
567140,2.8357e-06,6.114522e-01,3.571117e-01,-2.104571e-01
567160,2.8358e-06,6.212911e-01,6.008921e-01,-2.938607e-01
567180,2.8359e-06,6.181157e-01,4.378475e-01,-2.756769e-01
567200,2.836e-06,6.020239e-01,4.874854e-01,-2.175009e-01
567220,2.8361e-06,6.108803e-01,7.343397e-01,-3.082709e-01
567240,2.8362e-06,6.162867e-01,4.491498e-01,-2.333006e-01
567260,2.8363e-06,6.142845e-01,7.540978e-01,-2.514210e-01
567280,2.8364e-06,6.143975e-01,5.736719e-01,-3.539774e-01
567300,2.8365e-06,6.111676e-01,5.659283e-01,-2.889213e-01
567320,2.8366e-06,6.113802e-01,3.938485e-01,-3.185012e-01
567340,2.8367e-06,6.104183e-01,4.130881e-01,-3.052947e-01
567360,2.8368e-06,6.106668e-01,4.591536e-01,-3.113611e-01
567380,2.8369e-06,6.076830e-01,3.442392e-01,-1.975146e-01
567400,2.837e-06,6.011960e-01,3.582895e-01,-2.159839e-01
567420,2.8371e-06,6.136234e-01,5.271724e-01,-3.314815e-01
567440,2.8372e-06,6.146460e-01,5.044695e-01,-1.016127e-01
567460,2.8373e-06,5.987415e-01,5.138846e-01,-9.593926e-02
567480,2.8374e-06,6.073217e-01,5.504348e-01,-2.596758e-01
567500,2.8375e-06,6.132153e-01,5.576938e-01,-1.963392e-01
567520,2.8376e-06,6.092915e-01,4.664037e-01,-3.786782e-01
567540,2.8377e-06,6.083050e-01,6.239955e-01,-3.685812e-01
567560,2.8378e-06,6.103367e-01,3.789364e-01,-1.694555e-01
567580,2.8379e-06,6.149150e-01,6.209852e-01,-2.270402e-01
567600,2.838e-06,6.161023e-01,5.290446e-01,-9.794699e-02
567620,2.8381e-06,6.143091e-01,5.253787e-01,-3.599661e-01
567640,2.8382e-06,6.111125e-01,5.655608e-01,-2.226485e-01
567660,2.8383e-06,6.199985e-01,6.009752e-01,-2.737116e-01
567680,2.8384e-06,6.126338e-01,5.362789e-01,-2.490363e-01
567700,2.8385e-06,6.179205e-01,2.646228e-01,-2.920148e-01
567720,2.8386e-06,6.166000e-01,6.532124e-01,-2.000234e-01
567740,2.8387e-06,6.196161e-01,7.178565e-01,-2.683387e-01
567760,2.8388e-06,6.215355e-01,4.943405e-01,-2.631950e-01
567780,2.8389e-06,6.118678e-01,5.767242e-01,-4.788035e-01
567800,2.839e-06,6.077445e-01,5.444598e-01,-3.668719e-01
567820,2.8391e-06,6.207609e-01,4.720081e-01,-3.547578e-01
567840,2.8392e-06,6.168523e-01,4.719100e-01,-3.057409e-01
567860,2.8393e-06,6.135393e-01,6.038300e-01,-4.677169e-01
567880,2.8394e-06,6.107530e-01,6.670898e-01,-6.818416e-02
567900,2.8395e-06,6.048545e-01,6.344804e-01,-1.764701e-01
567920,2.8396e-06,6.051782e-01,5.804757e-01,-2.855503e-01
567940,2.8397e-06,6.103136e-01,5.931653e-01,-4.852211e-01
567960,2.8398e-06,6.131930e-01,6.677412e-01,-2.492291e-01
567980,2.8399e-06,6.112826e-01,4.740655e-01,-3.559117e-01
568000,2.84e-06,6.129535e-01,5.698541e-01,-3.012615e-01
568020,2.8401e-06,6.141800e-01,5.925893e-01,-2.453752e-01
568040,2.8402e-06,6.091483e-01,8.360054e-01,-2.328464e-01
568060,2.8403e-06,6.069145e-01,6.416698e-01,-3.226018e-01
568080,2.8404e-06,6.075135e-01,7.576138e-01,-1.962722e-01
568100,2.8405e-06,6.059548e-01,6.673232e-01,-9.859345e-02
568120,2.8406e-06,6.083131e-01,3.318142e-01,-3.236839e-01
568140,2.8407e-06,6.046417e-01,6.672482e-01,-3.608991e-01
568160,2.8408e-06,6.113101e-01,4.794615e-01,-1.403386e-01
568180,2.8409e-06,6.176427e-01,5.766197e-01,-4.958157e-01
568200,2.841e-06,6.138934e-01,3.587587e-01,-2.448985e-01
568220,2.8411e-06,6.102930e-01,4.753339e-01,-2.133652e-01
568240,2.8412e-06,6.107892e-01,6.800115e-01,-4.449810e-01
568260,2.8413e-06,6.204815e-01,5.271080e-01,-2.299200e-01
568280,2.8414e-06,6.173777e-01,4.006732e-01,-6.228774e-02
568300,2.8415e-06,6.129465e-01,5.119671e-01,-3.925040e-01
568320,2.8416e-06,6.124161e-01,4.936896e-01,-3.921561e-01
568340,2.8417e-06,6.186129e-01,7.225878e-01,-4.770862e-02
568360,2.8418e-06,6.222664e-01,3.670614e-01,-2.311719e-01
568380,2.8419e-06,6.164321e-01,3.852511e-01,-4.389983e-01
568400,2.842e-06,6.083315e-01,3.673691e-01,-2.497612e-01
568420,2.8421e-06,6.175976e-01,3.580254e-01,-1.550454e-01
568440,2.8422e-06,6.200752e-01,4.348920e-01,-1.703819e-01
568460,2.8423e-06,6.112741e-01,4.323976e-01,-5.332967e-01
568480,2.8424e-06,6.136495e-01,4.488809e-01,-1.221632e-01
568500,2.8425e-06,6.082459e-01,3.235206e-01,-1.150382e-01
568520,2.8426e-06,6.176395e-01,5.450451e-01,-1.255925e-01
568540,2.8427e-06,6.227716e-01,4.730648e-01,-4.473783e-01
568560,2.8428e-06,6.106541e-01,5.304370e-01,-1.362003e-01
568580,2.8429e-06,6.037460e-01,4.649948e-01,-9.417034e-02
568600,2.843e-06,6.102164e-01,6.405344e-01,-4.732628e-01
568620,2.8431e-06,6.134413e-01,4.192424e-01,-3.810691e-01
568640,2.8432e-06,6.075161e-01,3.518544e-01,-4.893533e-01
568660,2.8433e-06,6.082039e-01,6.890919e-01,-2.875196e-01
568680,2.8434e-06,6.101323e-01,2.687119e-01,-1.781394e-01
568700,2.8435e-06,6.148137e-01,2.697634e-01,-4.413367e-01
568720,2.8436e-06,6.139064e-01,1.971687e-01,-4.851269e-01
568740,2.8437e-06,6.114770e-01,4.135413e-01,-4.022584e-01
568760,2.8438e-06,6.121029e-01,5.149707e-01,-2.409344e-01
568780,2.8439e-06,6.143932e-01,5.487397e-01,-4.112450e-01
568800,2.844e-06,6.097121e-01,4.750628e-01,-4.634346e-01
568820,2.8441e-06,6.129274e-01,2.107775e-01,-2.798799e-01
568840,2.8442e-06,6.151171e-01,6.028221e-01,-6.728389e-02
568860,2.8443e-06,6.169688e-01,4.144740e-01,-1.710518e-01
568880,2.8444e-06,6.132902e-01,7.095167e-01,-2.467897e-01
568900,2.8445e-06,6.134275e-01,5.473997e-01,-1.392469e-01
568920,2.8446e-06,6.167488e-01,3.446691e-01,-1.932248e-01
568940,2.8447e-06,6.252754e-01,4.454151e-01,-3.489724e-01
568960,2.8448e-06,6.143307e-01,2.859368e-01,-6.926159e-02
568980,2.8449e-06,6.129202e-01,5.847023e-01,-3.728589e-01
569000,2.845e-06,6.171195e-01,4.449313e-01,-5.531928e-01
569020,2.8451e-06,6.232728e-01,4.706912e-01,-3.952966e-01
569040,2.8452e-06,6.154062e-01,7.200191e-01,-4.338010e-01
569060,2.8453e-06,6.103566e-01,4.603653e-01,-4.232714e-01
569080,2.8454e-06,6.126065e-01,8.142547e-01,-2.842572e-01
569100,2.8455e-06,6.243372e-01,5.466240e-01,-1.904275e-01
569120,2.8456e-06,6.117306e-01,5.070829e-01,-3.094921e-01
569140,2.8457e-06,6.123757e-01,5.189885e-01,-2.501152e-01
569160,2.8458e-06,6.197656e-01,5.537225e-01,-2.206284e-01
569180,2.8459e-06,6.134987e-01,3.412768e-01,-1.686772e-01
569200,2.846e-06,6.127446e-01,5.062213e-01,-3.641011e-01
569220,2.8461e-06,6.115983e-01,5.218230e-01,-2.658347e-01
569240,2.8462e-06,6.175718e-01,6.677197e-01,-3.935335e-01
569260,2.8463e-06,6.227469e-01,4.592010e-01,-4.144769e-01
569280,2.8464e-06,6.134389e-01,3.350258e-01,-2.700784e-01
569300,2.8465e-06,6.068026e-01,5.449874e-01,-2.001286e-01
569320,2.8466e-06,6.145927e-01,5.071376e-01,-4.342931e-01
569340,2.8467e-06,6.154919e-01,6.468115e-01,-4.330895e-01
569360,2.8468e-06,6.156027e-01,7.388052e-01,-3.630526e-01
569380,2.8469e-06,6.100996e-01,6.121917e-01,-2.636870e-01
569400,2.847e-06,6.151812e-01,3.735638e-01,-3.058496e-01
569420,2.8471e-06,6.153418e-01,6.160471e-01,-4.973275e-01
569440,2.8472e-06,6.147420e-01,4.466169e-01,-2.232571e-01
569460,2.8473e-06,6.146948e-01,7.022734e-01,-3.854983e-01
569480,2.8474e-06,6.168456e-01,5.964072e-01,-2.216119e-01
569500,2.8475e-06,6.221095e-01,5.472350e-01,-3.724864e-01
569520,2.8476e-06,6.219316e-01,4.069677e-01,-2.589618e-01
569540,2.8477e-06,6.142147e-01,6.861528e-01,5.556236e-02
569560,2.8478e-06,6.219118e-01,5.311249e-01,-3.103783e-01
569580,2.8479e-06,6.226982e-01,2.435779e-01,-2.392977e-01
569600,2.848e-06,6.175544e-01,5.412860e-01,-3.705552e-01
569620,2.8481e-06,6.198108e-01,5.926329e-01,-3.626983e-01
569640,2.8482e-06,6.193559e-01,6.349273e-01,-3.547659e-01
569660,2.8483e-06,6.212978e-01,5.454756e-01,-1.588393e-01
569680,2.8484e-06,6.201250e-01,4.485281e-01,-2.561249e-01
569700,2.8485e-06,6.146351e-01,5.527200e-01,-3.792474e-01
569720,2.8486e-06,6.242226e-01,6.480326e-01,-4.037158e-01
569740,2.8487e-06,6.213986e-01,6.118025e-01,-2.110246e-01
569760,2.8488e-06,6.154507e-01,7.596498e-01,6.223052e-02
569780,2.8489e-06,6.177073e-01,4.641515e-01,-2.228818e-01
569800,2.849e-06,6.116655e-01,4.849493e-01,-3.291251e-01
569820,2.8491e-06,6.187121e-01,4.582458e-01,-2.316595e-01
569840,2.8492e-06,6.187643e-01,7.455001e-01,-5.182899e-02
569860,2.8493e-06,6.086903e-01,5.467769e-01,-3.779010e-01
569880,2.8494e-06,6.134956e-01,4.878579e-01,-2.746201e-01
569900,2.8495e-06,6.182083e-01,4.963619e-01,-1.558707e-01
569920,2.8496e-06,6.201558e-01,3.798427e-01,-3.423872e-01
569940,2.8497e-06,6.074580e-01,5.745224e-01,-4.063612e-01
569960,2.8498e-06,6.145577e-01,4.972030e-01,-3.846184e-01
569980,2.8499e-06,6.173268e-01,6.422569e-01,-2.087471e-01
570000,2.85e-06,6.153477e-01,4.223313e-01,-2.044252e-01
570020,2.8501e-06,6.164727e-01,4.738021e-01,-1.891968e-01
570040,2.8502e-06,6.150917e-01,5.895543e-01,-3.121960e-01
570060,2.8503e-06,6.142972e-01,3.609515e-01,-1.543377e-01
570080,2.8504e-06,6.133386e-01,5.883504e-01,-2.420846e-01
570100,2.8505e-06,6.174027e-01,3.321289e-01,-3.116962e-01
570120,2.8506e-06,6.178574e-01,4.979757e-01,-4.359437e-02
570140,2.8507e-06,6.183746e-01,5.015634e-01,-3.488656e-01
570160,2.8508e-06,6.201047e-01,4.697521e-01,-1.758925e-01
570180,2.8509e-06,6.202888e-01,1.213589e-01,-3.928151e-01
570200,2.851e-06,6.200336e-01,6.089585e-01,-3.024431e-01
570220,2.8511e-06,6.175455e-01,5.073267e-01,-4.162814e-01
570240,2.8512e-06,6.208990e-01,3.658070e-01,-2.880576e-01
570260,2.8513e-06,6.213432e-01,4.825363e-01,-2.685482e-01
570280,2.8514e-06,6.126640e-01,5.227141e-01,-3.578231e-01
570300,2.8515e-06,6.161129e-01,4.345070e-01,-2.947723e-01
570320,2.8516e-06,6.195418e-01,4.480412e-01,-1.721478e-01
570340,2.8517e-06,6.274735e-01,4.337903e-01,-3.547848e-01
570360,2.8518e-06,6.264695e-01,4.191665e-01,-5.702257e-01
570380,2.8519e-06,6.151587e-01,1.891124e-01,-5.018705e-01
570400,2.852e-06,6.146822e-01,4.048475e-01,-3.828342e-01
570420,2.8521e-06,6.221044e-01,6.903124e-01,-3.897364e-01
570440,2.8522e-06,6.192561e-01,5.417914e-01,-4.245290e-01
570460,2.8523e-06,6.196065e-01,6.329757e-01,-4.724047e-01
570480,2.8524e-06,6.193629e-01,4.800081e-01,-2.048647e-01
570500,2.8525e-06,6.176108e-01,2.651668e-01,-4.301308e-01
570520,2.8526e-06,6.110352e-01,3.059274e-01,-9.245799e-02
570540,2.8527e-06,6.182234e-01,2.841497e-01,-3.930489e-01
570560,2.8528e-06,6.218993e-01,1.620627e-01,-5.291630e-01
570580,2.8529e-06,6.180267e-01,2.951506e-01,-3.398443e-01
570600,2.853e-06,6.158531e-01,5.339330e-01,-5.056921e-01
570620,2.8531e-06,6.150922e-01,4.692810e-01,-2.640202e-01
570640,2.8532e-06,6.195272e-01,4.583946e-01,-3.830974e-01
570660,2.8533e-06,6.204795e-01,5.240534e-01,-2.663464e-01
570680,2.8534e-06,6.122690e-01,4.257998e-01,-5.778852e-01
570700,2.8535e-06,6.142852e-01,5.663451e-01,-7.897981e-02
570720,2.8536e-06,6.137968e-01,3.358611e-01,-6.625084e-02
570740,2.8537e-06,6.180996e-01,5.235125e-01,-2.748022e-01
570760,2.8538e-06,6.163754e-01,3.822845e-01,-4.201287e-01
570780,2.8539e-06,6.143946e-01,5.576490e-01,-2.060417e-01
570800,2.854e-06,6.196470e-01,5.053732e-01,-2.593449e-01
570820,2.8541e-06,6.218022e-01,5.587792e-01,-4.490598e-01
570840,2.8542e-06,6.211871e-01,4.669081e-01,-1.683786e-01
570860,2.8543e-06,6.218202e-01,5.911541e-01,-7.316487e-02
570880,2.8544e-06,6.210186e-01,3.566279e-01,-3.875671e-01
570900,2.8545e-06,6.254907e-01,5.288392e-01,-1.651113e-01
570920,2.8546e-06,6.264416e-01,4.810880e-01,-2.983554e-01
570940,2.8547e-06,6.161562e-01,4.470558e-01,-2.728103e-01
570960,2.8548e-06,6.151533e-01,4.170960e-01,-1.481063e-01
570980,2.8549e-06,6.213455e-01,4.662163e-01,1.881225e-02
571000,2.855e-06,6.240938e-01,3.270663e-01,-2.013493e-01
571020,2.8551e-06,6.197460e-01,4.396823e-01,-4.856550e-01
571040,2.8552e-06,6.162171e-01,4.398677e-01,-3.133492e-01
571060,2.8553e-06,6.210130e-01,6.605004e-01,-2.713924e-01
571080,2.8554e-06,6.198532e-01,6.197904e-01,8.295402e-03
571100,2.8555e-06,6.179602e-01,6.643965e-01,-2.896014e-01
571120,2.8556e-06,6.133323e-01,4.350509e-01,-2.802394e-02
571140,2.8557e-06,6.225479e-01,5.172080e-01,-3.465044e-01
571160,2.8558e-06,6.203662e-01,4.402087e-01,-3.807991e-01
571180,2.8559e-06,6.128656e-01,3.110221e-01,-3.552977e-01
571200,2.856e-06,6.201073e-01,5.723035e-01,-2.414643e-01
571220,2.8561e-06,6.149762e-01,4.477167e-01,-1.675083e-01
571240,2.8562e-06,6.119209e-01,3.453340e-01,-3.146828e-01
571260,2.8563e-06,6.140509e-01,4.395000e-01,-2.654943e-01
571280,2.8564e-06,6.188712e-01,3.921571e-01,-1.152564e-01
571300,2.8565e-06,6.188191e-01,5.064210e-01,-2.333700e-01
571320,2.8566e-06,6.141470e-01,5.989149e-01,-3.312889e-01
571340,2.8567e-06,6.162821e-01,5.538055e-01,-5.197312e-01
571360,2.8568e-06,6.241037e-01,2.509973e-01,-2.603215e-01
571380,2.8569e-06,6.237324e-01,4.054307e-01,-2.140113e-02
571400,2.857e-06,6.196176e-01,2.526455e-01,-2.615834e-01
571420,2.8571e-06,6.196925e-01,3.688406e-01,-1.941537e-01
571440,2.8572e-06,6.110522e-01,3.695326e-01,-4.943675e-01
571460,2.8573e-06,6.177210e-01,4.927441e-01,-3.442158e-01
571480,2.8574e-06,6.225836e-01,5.415604e-01,-2.954764e-01
571500,2.8575e-06,6.258273e-01,2.263576e-01,-1.991012e-01
571520,2.8576e-06,6.213531e-01,2.065730e-01,-3.482124e-01
571540,2.8577e-06,6.216512e-01,5.417871e-01,-2.688296e-01
571560,2.8578e-06,6.202789e-01,2.212892e-01,-4.159665e-02
571580,2.8579e-06,6.213189e-01,5.552293e-01,-5.396101e-01
571600,2.858e-06,6.250865e-01,2.322487e-01,-5.668451e-01
571620,2.8581e-06,6.319587e-01,3.831588e-01,-3.990842e-01
571640,2.8582e-06,6.204244e-01,5.536321e-01,-3.611178e-01
571660,2.8583e-06,6.120272e-01,3.145279e-01,-5.583019e-01
571680,2.8584e-06,6.177788e-01,4.122606e-01,-3.590008e-01
571700,2.8585e-06,6.228161e-01,3.647756e-01,-2.838432e-01
571720,2.8586e-06,6.220771e-01,5.521028e-01,-5.522038e-01
571740,2.8587e-06,6.254639e-01,5.139307e-01,-3.565260e-01
571760,2.8588e-06,6.269547e-01,2.486819e-01,-2.841731e-01
571780,2.8589e-06,6.163132e-01,3.808202e-01,-3.141712e-01
571800,2.859e-06,6.209608e-01,1.782943e-01,-4.805126e-01
571820,2.8591e-06,6.181048e-01,3.773050e-01,-2.666798e-01
571840,2.8592e-06,6.135998e-01,3.811117e-01,-2.937902e-01
571860,2.8593e-06,6.214136e-01,2.256104e-01,-3.490353e-01
571880,2.8594e-06,6.229106e-01,5.142031e-01,-3.912029e-01
571900,2.8595e-06,6.140953e-01,3.319713e-01,-2.584101e-01
571920,2.8596e-06,6.191890e-01,3.110825e-01,-5.149201e-01
571940,2.8597e-06,6.191337e-01,4.555908e-01,-1.488066e-01
571960,2.8598e-06,6.171202e-01,6.026303e-01,-3.033501e-01
571980,2.8599e-06,6.139503e-01,1.010838e-01,-3.723081e-01
572000,2.86e-06,6.138857e-01,5.643608e-01,-4.085444e-01
572020,2.8601e-06,6.229114e-01,2.834221e-01,-6.129200e-01
572040,2.8602e-06,6.240722e-01,2.647385e-01,-5.732051e-01
572060,2.8603e-06,6.209850e-01,3.879097e-01,-1.053984e-01
572080,2.8604e-06,6.220207e-01,4.749630e-01,-3.006152e-01
572100,2.8605e-06,6.280960e-01,2.337773e-01,-4.341214e-01
572120,2.8606e-06,6.247808e-01,3.608018e-01,-2.753020e-02
572140,2.8607e-06,6.178142e-01,2.213999e-01,-4.540894e-01
572160,2.8608e-06,6.210665e-01,3.162836e-01,-4.022529e-01
572180,2.8609e-06,6.240208e-01,1.316267e-01,-4.762759e-01
572200,2.861e-06,6.185934e-01,7.164338e-02,-4.822232e-02
572220,2.8611e-06,6.200154e-01,2.089815e-01,-1.980675e-01
572240,2.8612e-06,6.300074e-01,4.836360e-01,-2.610373e-01
572260,2.8613e-06,6.273643e-01,3.905253e-01,-2.078367e-01
572280,2.8614e-06,6.183398e-01,4.170094e-01,-3.537469e-01
572300,2.8615e-06,6.230567e-01,5.380160e-01,-3.034241e-01
572320,2.8616e-06,6.222439e-01,2.871254e-01,-3.812202e-01
572340,2.8617e-06,6.149060e-01,4.442534e-01,-1.650611e-01
572360,2.8618e-06,6.197701e-01,5.191487e-01,-2.994804e-01
572380,2.8619e-06,6.186486e-01,4.135759e-01,-2.885373e-01
572400,2.862e-06,6.197968e-01,4.915497e-01,-3.812599e-01
572420,2.8621e-06,6.258749e-01,3.133464e-01,-4.278981e-01
572440,2.8622e-06,6.259261e-01,7.145180e-01,-1.128360e-01
572460,2.8623e-06,6.202563e-01,4.914065e-01,-1.631142e-01
572480,2.8624e-06,6.202505e-01,4.551906e-01,-4.093361e-01
572500,2.8625e-06,6.157564e-01,4.304506e-01,-4.149335e-01
572520,2.8626e-06,6.203173e-01,5.222692e-01,-2.037793e-01
572540,2.8627e-06,6.223778e-01,4.305146e-01,-5.946016e-01
572560,2.8628e-06,6.149428e-01,3.161862e-01,-4.380034e-01
572580,2.8629e-06,6.159533e-01,4.517455e-01,-3.583021e-01
572600,2.863e-06,6.221634e-01,2.831039e-01,-2.315690e-01
572620,2.8631e-06,6.218522e-01,6.689452e-01,-4.220850e-01
572640,2.8632e-06,6.202043e-01,5.062093e-01,-4.532068e-01
572660,2.8633e-06,6.296026e-01,5.324639e-01,-3.541400e-01
572680,2.8634e-06,6.252503e-01,4.761246e-01,-1.745901e-01
572700,2.8635e-06,6.128720e-01,7.420411e-01,-4.405826e-01
572720,2.8636e-06,6.201686e-01,2.919917e-01,-3.564448e-01
572740,2.8637e-06,6.295282e-01,2.025722e-01,-1.611048e-01
572760,2.8638e-06,6.264436e-01,6.167433e-01,-3.709107e-01
572780,2.8639e-06,6.157353e-01,4.391980e-01,-3.792926e-02
572800,2.864e-06,6.271620e-01,2.132688e-01,-1.763232e-01
572820,2.8641e-06,6.272364e-01,2.972727e-01,-3.502291e-01
572840,2.8642e-06,6.227546e-01,3.107597e-01,-3.231404e-01
572860,2.8643e-06,6.218349e-01,4.959067e-01,-1.896314e-01
572880,2.8644e-06,6.277735e-01,2.629382e-01,-3.958423e-01
572900,2.8645e-06,6.292930e-01,5.140733e-01,-3.188333e-01
572920,2.8646e-06,6.227679e-01,3.334266e-01,-3.076230e-01
572940,2.8647e-06,6.154791e-01,2.636380e-01,-4.054368e-01
572960,2.8648e-06,6.120282e-01,2.616377e-01,-3.996371e-01
572980,2.8649e-06,6.258888e-01,2.828523e-01,-3.606987e-01
573000,2.865e-06,6.231911e-01,6.323769e-01,-2.384512e-01
573020,2.8651e-06,6.187515e-01,5.581737e-01,-3.439325e-01
573040,2.8652e-06,6.188204e-01,5.157323e-01,-4.326845e-01
573060,2.8653e-06,6.183819e-01,2.139317e-01,-1.069864e-01
573080,2.8654e-06,6.159717e-01,5.326412e-01,-2.232808e-01
573100,2.8655e-06,6.185519e-01,3.831317e-01,-2.267220e-01
573120,2.8656e-06,6.229417e-01,3.124381e-01,-6.648883e-01
573140,2.8657e-06,6.213878e-01,4.523544e-01,-3.729586e-01
573160,2.8658e-06,6.209450e-01,4.131545e-01,-3.932143e-01
573180,2.8659e-06,6.216106e-01,3.416199e-01,-4.183598e-01
573200,2.866e-06,6.173772e-01,5.264762e-01,-3.953521e-01
573220,2.8661e-06,6.194024e-01,4.386288e-01,-4.818725e-01
573240,2.8662e-06,6.201144e-01,2.834532e-01,-2.766759e-01
573260,2.8663e-06,6.236880e-01,3.906414e-01,-3.423254e-01
573280,2.8664e-06,6.164892e-01,4.546351e-01,-3.629285e-01
573300,2.8665e-06,6.171181e-01,5.080200e-01,-5.870053e-01
573320,2.8666e-06,6.244442e-01,3.271357e-01,-4.305653e-01
573340,2.8667e-06,6.284786e-01,3.952829e-01,-1.379934e-01
573360,2.8668e-06,6.171355e-01,5.697703e-01,-1.567175e-01
573380,2.8669e-06,6.185457e-01,4.259137e-01,-5.515892e-01
573400,2.867e-06,6.293870e-01,3.919206e-01,-2.474927e-01
573420,2.8671e-06,6.335153e-01,4.376576e-01,-1.750769e-01
573440,2.8672e-06,6.257544e-01,5.539038e-01,-1.488236e-01
573460,2.8673e-06,6.260993e-01,2.285903e-01,-4.780778e-01
573480,2.8674e-06,6.299160e-01,3.562999e-01,6.625849e-02
573500,2.8675e-06,6.322015e-01,2.995602e-01,-2.008664e-01
573520,2.8676e-06,6.273147e-01,3.312858e-01,-3.391678e-01
573540,2.8677e-06,6.214632e-01,3.923729e-01,-1.709149e-01
573560,2.8678e-06,6.310057e-01,4.597113e-01,-2.297100e-01
573580,2.8679e-06,6.227962e-01,4.501509e-01,-3.349939e-01
573600,2.868e-06,6.242838e-01,4.345704e-01,-3.366522e-01
573620,2.8681e-06,6.211393e-01,2.648059e-01,-1.164501e-01
573640,2.8682e-06,6.182781e-01,4.600166e-01,-1.354847e-01
573660,2.8683e-06,6.268420e-01,6.272303e-01,-3.700517e-01
573680,2.8684e-06,6.200088e-01,4.160354e-01,-4.189650e-01
573700,2.8685e-06,6.211046e-01,4.337133e-01,-5.053541e-02
573720,2.8686e-06,6.119264e-01,4.887565e-01,-2.450261e-01
573740,2.8687e-06,6.187882e-01,6.660987e-01,-6.179502e-02
573760,2.8688e-06,6.226367e-01,4.760206e-01,-2.416048e-01
573780,2.8689e-06,6.238464e-01,2.346049e-01,1.148404e-01
573800,2.869e-06,6.174274e-01,7.399475e-01,-2.768542e-01
573820,2.8691e-06,6.204374e-01,4.187179e-01,-2.533102e-01
